wavenumber_cm-1,m5_px11_raw_despiked,m5_px11_processed,CaF2_mean_processed_norm
479.0,183.11071659919025,24.113809899976896,0.1662169801907289
480.0,184.34807692307717,23.827509732895873,0.1722201379196122
481.0,185.9043461538459,23.082819758528892,0.17196572968486706
482.0,181.4797206477733,20.577301810498028,0.16403142433461473
483.0,178.6800365111562,18.501129468000943,0.1648283064080806
484.0,168.74424340770798,17.511553858439516,0.1695824298831355
485.0,175.74832388664,14.497496920053733,0.17789016091296245
486.0,174.74209127789047,14.91063007910371,0.18140953868353377
487.0,173.68447870182564,16.0431671411262,0.17610785917513208
488.0,181.09972819472625,16.91099220728808,0.16533835407013928
489.0,168.65068559837752,19.85700018487038,0.15841970002634595
490.0,189.41965580448064,20.19840051777645,0.15108464258082513
491.0,175.71117038539546,20.68444597463618,0.13727957377031644
492.0,178.42263414634158,21.53811184468847,0.12814269603224215
493.0,186.3415070993919,21.101127509073635,0.12534385990501376
494.0,174.43631034482752,22.50654243855314,0.1279096896183383
495.0,179.00889249492894,20.67730827253923,0.1278074717330828
496.0,182.59469574036513,21.682096022554678,0.13312884976305633
497.0,177.5523042596349,20.72140317490251,0.13137112941903034
498.0,182.1195254582483,19.571140808691034,0.12383435989374554
499.0,173.78758620689683,18.5286805479365,0.12214695527933146
500.0,176.37527586206835,17.299474466210594,0.11570950158675017
501.0,173.40071486761704,15.909846268907192,0.10913104151764108
502.0,172.10448780487806,14.728047957678125,0.11250951340111803
503.0,169.22929268292665,13.792655265171868,0.11529200050201707
504.0,178.27715274949097,12.949737457034644,0.12180555891166249
505.0,168.88569512195102,13.808915536979978,0.12469530113153457
506.0,169.83799186991908,15.882885139158432,0.13175374229718004
507.0,174.89585365853642,17.46747306437701,0.13174375689525478
508.0,173.02802857142854,18.50650658447493,0.12955101609619363
509.0,187.98497759674245,19.0554608603199,0.12651871137680049
510.0,179.3536991869919,21.40733641313965,0.12135163698920297
511.0,176.66968979591837,22.749634475627108,0.12136096038808641
512.0,180.00467346938785,26.237610572162268,0.13067802137738332
513.0,186.96771632653056,31.21556415255854,0.1334966440086587
514.0,193.80735991820046,37.1216385993971,0.1339272896483725
515.0,202.69046938775506,47.05715726786285,0.1356498912079508
516.0,219.0917510204082,57.77171575102617,0.13679594121109728
517.0,220.8029428571427,67.62383072630769,0.13938925177185885
518.0,230.61814285714323,74.44446531568563,0.14520007269503044
519.0,236.8665224489796,75.48764188852041,0.14253243877876912
520.0,237.6463536585365,72.96887759990211,0.14583216497131696
521.0,227.78184928716902,66.6617968769283,0.1550986013827062
522.0,210.80201832993865,58.91177029851263,0.1643300671430597
523.0,195.3613721881391,48.89523187260973,0.16328946455149485
524.0,199.05404081632653,39.92881984651057,0.16106493056575957
525.0,188.95544989775007,31.222732254778318,0.1587099723153274
526.0,183.08873319755526,24.32380179686758,0.15879226672471297
527.0,178.3305889570552,21.073863681423326,0.16006170185940938
528.0,175.3639938650308,18.645446282281835,0.16283377860391612
529.0,164.0632097759667,16.207882855487256,0.16185330948396248
530.0,169.37594069529683,14.212221473176637,0.16992256063585098
531.0,178.84249693251567,14.338388285387706,0.17641282182759835
532.0,171.4426081632654,13.770570863259724,0.17833657392428054
533.0,169.02442331288358,13.718281067061127,0.1798747058939917
534.0,162.36476278118633,13.266278561043414,0.18268430707666392
535.0,174.09624643584436,11.241677533392666,0.18031253775176176
536.0,161.44476687116563,8.242261067577827,0.17487062647705498
537.0,165.930425661914,8.113888741542402,0.16832169893721785
538.0,161.46120491803276,8.519046597984856,0.16295001787238378
539.0,163.01581147540986,7.640728285005511,0.15773363921235062
540.0,158.7531738241307,4.992473987314753,0.15117029514017247
541.0,167.05978688524593,5.62927814008329,0.1445048429093779
542.0,161.48722606924682,3.2452825829489202,0.13961974491212403
543.0,151.90548155737716,3.0968161829012297,0.14114188414160136
544.0,156.05185245901643,2.435648664912426,0.14027062656843653
545.0,161.51746926229495,2.028995054521798,0.1368271751286431
546.0,151.64425204918032,1.4003923663435196,0.1320313080857664
547.0,164.3568135245901,2.8869352401706134,0.13397176531775845
