wavenumber_cm-1,raw_avg,denoised,normalized,snv
2.552624755859375000e+03,2.209709698712384238e+02,2.212855548851200638e+02,1.504577817778053432e-02,-8.812586072920449917e-03
2.553995361328125000e+03,2.216511761700665488e+02,2.213654835507997802e+02,1.506480114138631504e-02,-8.018323075537807723e-03
2.555365722656250000e+03,2.220177504928023779e+02,2.214436987117654496e+02,1.508341629213125895e-02,-7.241087428463559988e-03
2.556735839843750000e+03,2.223330818458839815e+02,2.215203611569025384e+02,1.510166189765177122e-02,-6.479281348711635018e-03
2.558105712890625000e+03,2.223563661928530166e+02,2.215957486850045939e+02,1.511960407385625968e-02,-5.730144308497041664e-03
2.559475341796875000e+03,2.213141259087456660e+02,2.216701985875494643e+02,1.513732309586821381e-02,-4.990324592413108128e-03
2.560844726562500000e+03,2.252339336253978672e+02,2.217441777586485330e+02,1.515493008414251462e-02,-4.255182604475039182e-03
2.562213867187500000e+03,2.225441973650897012e+02,2.218180797873077665e+02,1.517251871257291156e-02,-3.520807192395115394e-03
2.563582763671875000e+03,2.220704927797670791e+02,2.218920584326974392e+02,1.519012557572876378e-02,-2.785670428509200418e-03
2.564951416015625000e+03,2.197994599518952441e+02,2.219662304087564451e+02,1.520777845144163053e-02,-2.048612509107827512e-03
2.566320068359375000e+03,2.202373465078848369e+02,2.220406147416142062e+02,1.522548186791631078e-02,-1.309444368723022053e-03
2.567688232421875000e+03,2.218017318160445654e+02,2.221151753692843442e+02,1.524322724242658557e-02,-5.685243606583836309e-04
2.569056152343750000e+03,2.219331263789424327e+02,2.221900092270983578e+02,1.526103764551001163e-02,1.751107758424438063e-04
2.570424072265625000e+03,2.224980270950882471e+02,2.222650679236094220e+02,1.527890156003785735e-02,9.209801677999824134e-04
2.571791503906250000e+03,2.240154842800564268e+02,2.223401012046510345e+02,1.529675942570267975e-02,1.666597002470695654e-03
2.573158935546875000e+03,2.237647959391275947e+02,2.224150018953841652e+02,1.531458573497166721e-02,2.410896267594314375e-03
2.574526123046875000e+03,2.224696915237991846e+02,2.224898310659940819e+02,1.533239502250396784e-02,3.154484826653320383e-03
2.575892822265625000e+03,2.226268497043185732e+02,2.225647515271250256e+02,1.535022603711308498e-02,3.898980553150285366e-03
2.577259521484375000e+03,2.240109224672670791e+02,2.226401980497879549e+02,1.536818225397964220e-02,4.648703831060071144e-03
2.578625976562500000e+03,2.227788803665726221e+02,2.227165156366375243e+02,1.538634578348153405e-02,5.407083002896191995e-03
2.579992187500000000e+03,2.225379604763454893e+02,2.227936829802640659e+02,1.540471155447093940e-02,6.173906333770644642e-03
2.581358154296875000e+03,2.238187730577257071e+02,2.228717929721703399e+02,1.542330167505714944e-02,6.950096900314176734e-03
2.582722167968750000e+03,2.228257926658347685e+02,2.229510103074040615e+02,1.544215534254030943e-02,7.737291301626059506e-03
2.584087646484375000e+03,2.230301389341001084e+02,2.230314105220475369e+02,1.546129053445241368e-02,8.536240150951591998e-03
2.585452880859375000e+03,2.219904615614149179e+02,2.231132121736497709e+02,1.548075926732927002e-02,9.349115287048414408e-03
2.586817871093750000e+03,2.237792024965639541e+02,2.231965220703770569e+02,1.550058696143584956e-02,1.017697807849550322e-02
2.588182617187500000e+03,2.246277437563295791e+02,2.232811839386026804e+02,1.552073642376400851e-02,1.101827561110229475e-02
2.589547363281250000e+03,2.210331087465639541e+02,2.233671822531469218e+02,1.554120395933239820e-02,1.187285360885680617e-02
2.590911621093750000e+03,2.229034683792679346e+02,2.234546883030134836e+02,1.556203033479783455e-02,1.274241419597621321e-02
2.592274169921875000e+03,2.253207312689887090e+02,2.235438475026717526e+02,1.558325015869701201e-02,1.362840237759533994e-02
2.593637939453125000e+03,2.230076045283564952e+02,2.236349088874832205e+02,1.560492270126267664e-02,1.453329285501163068e-02
2.595001708984375000e+03,2.233268771701388857e+02,2.237280470570757416e+02,1.562708951707775934e-02,1.545882065060528478e-02
2.596364990234375000e+03,2.257544826931423643e+02,2.238231285712736849e+02,1.564971884747866707e-02,1.640365974957329331e-02
2.597726562500000000e+03,2.220713551839192803e+02,2.239200251413138858e+02,1.567278015983418482e-02,1.736653532746194536e-02
2.599089599609375000e+03,2.215927355730975137e+02,2.240186039387080257e+02,1.569624184106185177e-02,1.834612744789580058e-02
2.600452392578125000e+03,2.237249512849030566e+02,2.241186232060054522e+02,1.572004635306634146e-02,1.934003373125595809e-02
2.601814941406250000e+03,2.249645645706741846e+02,2.242199019559655255e+02,1.574415062101758647e-02,2.034645568050745881e-02
2.603175537109375000e+03,2.221498797381365762e+02,2.243221459873104209e+02,1.576848462522799019e-02,2.136246977394786264e-02
2.604537597656250000e+03,2.237251163058810732e+02,2.244248565784356515e+02,1.579292967032273551e-02,2.238312014107604955e-02
2.605899414062500000e+03,2.238104824490017393e+02,2.245276702532489423e+02,1.581739924925937291e-02,2.340479486609096590e-02
2.607260986328125000e+03,2.245110727945963447e+02,2.246304367773848583e+02,1.584185760636949367e-02,2.442600104783628628e-02
2.608620605468750000e+03,2.240704498291015625e+02,2.247330836908089111e+02,1.586628749621822251e-02,2.544601864020988938e-02
2.609981933593750000e+03,2.228296412715205577e+02,2.248357614861966454e+02,1.589072473595158283e-02,2.646634311123388650e-02
2.610608642578125000e+03,2.240490468343099053e+02,2.249386100618087596e+02,1.591520262125264984e-02,2.748836465065931933e-02
2.611969482421875000e+03,2.276449861879702041e+02,2.250415175042494695e+02,1.593969451681560151e-02,2.851097115848553326e-02
2.613331787109375000e+03,2.272473133228443203e+02,2.251445306104634767e+02,1.596421156027882926e-02,2.953462766288773161e-02
2.614693603515625000e+03,2.279983571370442803e+02,2.252478567329016812e+02,1.598880310137304125e-02,3.056139465590304582e-02
2.616055419921875000e+03,2.230168044478805029e+02,2.253515864203971262e+02,1.601349069065386224e-02,3.159217193470611335e-02
2.617416748046875000e+03,2.251564834029586279e+02,2.254557950761387417e+02,1.603829227402475688e-02,3.262770879196089796e-02
2.618778076171875000e+03,2.262350226508246465e+02,2.255604518257043765e+02,1.606320050339598432e-02,3.366769842395880147e-02
2.620139160156250000e+03,2.264605871129919024e+02,2.256652455233923718e+02,1.608814132631953761e-02,3.470904892974599476e-02
2.621499755859375000e+03,2.285371551513671875e+02,2.257700024233342333e+02,1.611307339140659670e-02,3.575003377087605794e-02
2.622860351562500000e+03,2.268744133843316035e+02,2.258748740882597019e+02,1.613803277047528781e-02,3.679215904865790199e-02
2.624220703125000000e+03,2.253867809154369297e+02,2.259799441350731399e+02,1.616303936428731269e-02,3.783625567666351608e-02
2.625579345703125000e+03,2.257028424298321738e+02,2.260853176014265387e+02,1.618811817172653364e-02,3.888336742960850356e-02
2.626939208984375000e+03,2.243831685384114678e+02,2.261911142501918448e+02,1.621329769626833617e-02,3.993468440890211857e-02
2.628298828125000000e+03,2.258447231716579893e+02,2.262972020327410405e+02,1.623854651043643571e-02,4.098889442775627973e-02
2.629658203125000000e+03,2.268800212718822422e+02,2.264035135039777913e+02,1.626384856234754095e-02,4.204532727425232264e-02
2.631017333984375000e+03,2.255710014060691435e+02,2.265101242356819569e+02,1.628922183802964177e-02,4.310473391636761298e-02
2.632376220703125000e+03,2.266253814697265625e+02,2.266169661624633989e+02,1.631465013796998265e-02,4.416643797823222028e-02
2.633733398437500000e+03,2.280361746328848369e+02,2.267238969079654680e+02,1.634009957670045851e-02,4.522902464488762903e-02
2.635092041015625000e+03,2.261089302345558565e+02,2.268307134267832055e+02,1.636552182956413359e-02,4.629047622405092766e-02
2.636450195312500000e+03,2.270395321316189268e+02,2.269370235836265408e+02,1.639082356865057682e-02,4.734689600922493968e-02
2.637808349609375000e+03,2.278278390389901631e+02,2.270425389026766823e+02,1.641593613692722206e-02,4.839541737344198874e-02
2.639166015625000000e+03,2.279212878191912637e+02,2.271472454007514443e+02,1.644085620640700629e-02,4.943590136374843846e-02
2.640521972656250000e+03,2.270052558051215215e+02,2.272511468185942647e+02,1.646558466738411164e-02,5.046838515246614143e-02
2.641879394531250000e+03,2.273101484510633554e+02,2.273543499628942754e+02,1.649014693977194496e-02,5.149393009349525346e-02
2.643236572265625000e+03,2.265129897506148779e+02,2.274569783300745485e+02,1.651457241562830427e-02,5.251376338909562874e-02
2.644593505859375000e+03,2.261474247685185048e+02,2.275589299539130081e+02,1.653883682706738106e-02,5.352687178580570887e-02
2.645948486328125000e+03,2.274391276041666572e+02,2.276602092349048974e+02,1.656294122140380964e-02,5.453329901199916591e-02
2.647304931640625000e+03,2.293673163519965215e+02,2.277609711667739134e+02,1.658692248702975033e-02,5.553458526328026307e-02
2.648661132812500000e+03,2.280169123896846202e+02,2.278612501790866531e+02,1.661078881815672079e-02,5.653107267135550756e-02
2.650015625000000000e+03,2.282108329490378935e+02,2.279610348075428874e+02,1.663453748628969733e-02,5.752264731377408624e-02
2.651371337890625000e+03,2.276143985324435732e+02,2.280602286700338652e+02,1.665814555255773488e-02,5.850835142723627424e-02
2.652726806640625000e+03,2.286150167959707744e+02,2.281585007258708799e+02,1.668153422952056361e-02,5.948489541135373870e-02
2.654082275390625000e+03,2.285938901548032334e+02,2.282555946658029029e+02,1.670464251576507173e-02,6.044973228311022878e-02
2.655435791015625000e+03,2.283684477629485059e+02,2.283514762268170557e+02,1.672746225671941853e-02,6.140252156586883947e-02
2.656790527343750000e+03,2.279790756790726221e+02,2.284460268771500182e+02,1.674996524191116679e-02,6.234208539192924448e-02
2.658145263671875000e+03,2.295916137695312500e+02,2.285391059086767598e+02,1.677211798291011746e-02,6.326702552379813438e-02
2.659498046875000000e+03,2.261077547426577041e+02,2.286305923741168442e+02,1.679389169435254250e-02,6.417614009042379997e-02
2.660852294921875000e+03,2.273185102674696054e+02,2.287202136409451043e+02,1.681522148989810297e-02,6.506671990199572320e-02
2.662204589843750000e+03,2.289967611807363994e+02,2.288077495577736045e+02,1.683605497367850201e-02,6.593657728154272979e-02
2.663558349609375000e+03,2.298720228407117929e+02,2.288931093133174670e+02,1.685637053267476787e-02,6.678480982386723885e-02
2.664911865234375000e+03,2.278874873408564952e+02,2.289760921799630751e+02,1.687612039386259671e-02,6.760942286892238084e-02
2.666263427734375000e+03,2.308823632134331660e+02,2.290563959988103875e+02,1.689523264364616029e-02,6.840741381893429562e-02
2.667616455078125000e+03,2.307952733922887774e+02,2.291337001493266143e+02,1.691363097457462134e-02,6.917559662014810540e-02
2.668967773437500000e+03,2.299151407877604072e+02,2.292075788784464976e+02,1.693121405773180196e-02,6.990974050125224604e-02
2.670320312500000000e+03,2.291443108452691035e+02,2.292776923080386098e+02,1.694790100237256181e-02,7.060646804287991352e-02
2.671672607421875000e+03,2.280748573585792940e+02,2.293439512836850156e+02,1.696367058981104736e-02,7.126489330436613923e-02
2.673023193359375000e+03,2.301086470992476904e+02,2.294063053346851291e+02,1.697851080805766813e-02,7.188451475087889730e-02
2.674375000000000000e+03,2.298862451623987226e+02,2.294647905699436023e+02,1.699243025100515350e-02,7.246569120195547886e-02
2.675725097656250000e+03,2.282250722249349053e+02,2.295195270616870289e+02,1.700545749575506013e-02,7.300961583310779102e-02
2.677076660156250000e+03,2.295854548701533702e+02,2.295705550439368778e+02,1.701760211797489347e-02,7.351668845577070954e-02
2.678426269531250000e+03,2.294960801866319571e+02,2.296180622678236318e+02,1.702890880229551707e-02,7.398877478075473191e-02
2.679777343750000000e+03,2.290400339762369697e+02,2.296624442437960454e+02,1.703947167991265443e-02,7.442980505400953462e-02
2.681126464843750000e+03,2.287500740333839815e+02,2.297040212176410421e+02,1.704936696908789309e-02,7.484296160538435327e-02
2.682477050781250000e+03,2.290293522587528798e+02,2.297430225039809102e+02,1.705864924653257078e-02,7.523052316826862873e-02
2.683825683593750000e+03,2.291129003454137774e+02,2.297796510529155682e+02,1.706736681422109728e-02,7.559450648788508531e-02
2.685175781250000000e+03,2.307012538203486827e+02,2.298139503082952331e+02,1.707553001175785012e-02,7.593534327221229674e-02
2.686524169921875000e+03,2.305287452980324190e+02,2.298460821795305549e+02,1.708317737346340404e-02,7.625464243906117379e-02
2.687873779296875000e+03,2.318797494393807881e+02,2.298765438692897476e+02,1.709042723320686533e-02,7.655734476503815722e-02
2.689221679687500000e+03,2.305618557400173643e+02,2.299058014089408175e+02,1.709739050611082042e-02,7.684808127291899160e-02
2.690569091796875000e+03,2.304685120759186816e+02,2.299343241148125401e+02,1.710417888911611520e-02,7.713151562862202715e-02
2.691918212890625000e+03,2.287648948386863310e+02,2.299626350599645548e+02,1.711091687322597449e-02,7.741284568666761956e-02
2.693265380859375000e+03,2.287602556016710196e+02,2.299910786395079469e+02,1.711768642422336131e-02,7.769549375231839250e-02
2.694613769531250000e+03,2.295420905219183965e+02,2.300200613514951158e+02,1.712458428834557830e-02,7.798349925696991536e-02
2.695960449218750000e+03,2.312263042308666172e+02,2.300501329552328684e+02,1.713174130790302840e-02,7.828232524033557072e-02
2.697307128906250000e+03,2.300542461253978672e+02,2.300817359013228725e+02,1.713926278581327789e-02,7.859636839962157173e-02
2.698654785156250000e+03,2.293415770354094434e+02,2.301152519929117659e+02,1.714723959094422226e-02,7.892942276928434364e-02
2.700000976562500000e+03,2.292979278564453125e+02,2.301510207680679798e+02,1.715575253310625686e-02,7.928486238943416309e-02
2.701348388671875000e+03,2.304974455656828809e+02,2.301892265154843074e+02,1.716484547287263143e-02,7.966451856412536114e-02
2.702693847656250000e+03,2.306383672643590899e+02,2.302301885275589655e+02,1.717459440159913031e-02,8.007156414924258836e-02
2.704039306640625000e+03,2.296030550356264541e+02,2.302745425184121473e+02,1.718515061877848651e-02,8.051231633021978251e-02
2.705385986328125000e+03,2.286184415464047959e+02,2.303229885390223899e+02,1.719668073602836564e-02,8.099373161738772364e-02
2.706730712890625000e+03,2.294468655056423643e+02,2.303763816374966211e+02,1.720938825416891763e-02,8.152430675051482167e-02
2.708075439453125000e+03,2.303483101173683565e+02,2.304356141129484854e+02,1.722348553973247418e-02,8.211290863814429963e-02
2.709421630859375000e+03,2.319813136348018077e+02,2.305013488302123505e+02,1.723913035406176089e-02,8.276612426638101094e-02
2.710765869140625000e+03,2.315518702754268077e+02,2.305743938435053053e+02,1.725651501346573205e-02,8.349198338974486711e-02
2.712109863281250000e+03,2.309973528826678262e+02,2.306557432457677237e+02,1.727587611133256026e-02,8.430036445712243975e-02
2.713453613281250000e+03,2.310665401882595518e+02,2.307462110420715931e+02,1.729740738027028824e-02,8.519935635756084591e-02
2.714798583984375000e+03,2.304535895453558965e+02,2.308464675642336204e+02,1.732126835875793733e-02,8.619562027767495305e-02
2.716142089843750000e+03,2.319639417860242929e+02,2.309570204957053079e+02,1.734757987508332364e-02,8.729420114316811807e-02
2.717485107421875000e+03,2.315501968948929346e+02,2.310780106038798465e+02,1.737637543178242525e-02,8.849649778049017979e-02
2.718828125000000000e+03,2.314357169822410185e+02,2.312096180016767448e+02,1.740769789559751951e-02,8.980429999841725575e-02
2.720172363281250000e+03,2.313273914478443203e+02,2.313522958959041205e+02,1.744165512941539195e-02,9.122211138017329024e-02
2.721514648437500000e+03,2.308900236906828809e+02,2.315062890836049974e+02,1.747830539475211595e-02,9.275236451025704876e-02
2.722856933593750000e+03,2.317384654857494297e+02,2.316716904084687485e+02,1.751767078833742913e-02,9.439598199017049107e-02
2.724198974609375000e+03,2.316568637424045107e+02,2.318486163171340877e+02,1.755977902438564386e-02,9.615412096742151360e-02
2.725542236328125000e+03,2.299432683874059649e+02,2.320370070360735326e+02,1.760461587684121129e-02,9.802618746360827751e-02
2.726883789062500000e+03,2.321413291648582060e+02,2.322368476367953747e+02,1.765217779273409171e-02,1.000120331320960565e-01
2.728225097656250000e+03,2.343088599310980840e+02,2.324483238235648912e+02,1.770250896954274691e-02,1.021135033436928463e-01
2.729566162109375000e+03,2.320751619692202041e+02,2.326713654428208145e+02,1.775559271077122719e-02,1.043299009720626419e-01
2.730906982421875000e+03,2.321578939932363994e+02,2.329055298796315014e+02,1.781132367439155692e-02,1.066568276870280552e-01
2.732247558593750000e+03,2.347971287480106923e+02,2.331503049458590908e+02,1.786957996000388543e-02,1.090891937991498584e-01
2.733589599609375000e+03,2.340183331524884238e+02,2.334049768893919463e+02,1.793019169513095437e-02,1.116199066479069829e-01
2.734929931640625000e+03,2.331450557002314952e+02,2.336689155306313239e+02,1.799300889749205767e-02,1.142427040452252546e-01
2.736269775390625000e+03,2.333620452880859375e+02,2.339419662903795825e+02,1.805799477735192671e-02,1.169560499147070526e-01
2.737609619140625000e+03,2.341008278175636690e+02,2.342239939344902950e+02,1.812511714908324190e-02,1.197586004145958088e-01
2.738948974609375000e+03,2.335381062825520928e+02,2.345149279380588325e+02,1.819435922781060741e-02,1.226496547284614824e-01
2.740288330078125000e+03,2.353660555239077041e+02,2.348148467236281647e+02,1.826573967804153223e-02,1.256299921527368746e-01
2.741627441406250000e+03,2.353546193440755303e+02,2.351236617540495217e+02,1.833923742799977233e-02,1.286987328806522557e-01
2.742966308593750000e+03,2.340970057734736827e+02,2.354415313393124620e+02,1.841489015534632581e-02,1.318574500620374734e-01
2.744304931640625000e+03,2.372180237946686816e+02,2.357690139721524929e+02,1.849283078094120236e-02,1.351116935219814907e-01
2.745643310546875000e+03,2.371219974093966982e+02,2.361063714116875190e+02,1.857312160326182043e-02,1.384640643996354892e-01
2.746983154296875000e+03,2.352544154414424327e+02,2.364534241430674513e+02,1.865571989790596949e-02,1.419127788293272074e-01
2.748321044921875000e+03,2.374163552743417256e+02,2.368098011526292623e+02,1.874053736389491576e-02,1.454541499932981707e-01
2.749658691406250000e+03,2.386440101906105440e+02,2.371746272976952525e+02,1.882736571791545147e-02,1.490794814690517556e-01
2.750996337890625000e+03,2.393214156539351904e+02,2.375471415144837408e+02,1.891602382734766663e-02,1.527812104529893966e-01
2.752333496093750000e+03,2.394945633499710596e+02,2.379272733021216766e+02,1.900649491303565974e-02,1.565586363674862647e-01
2.753670654296875000e+03,2.380847868742766309e+02,2.383146926257518317e+02,1.909870042692631345e-02,1.604084796072505759e-01
2.755007568359375000e+03,2.364639621310763857e+02,2.387088500029223894e+02,1.919250959260049988e-02,1.643252798837176176e-01
2.756344238281250000e+03,2.377770770037615762e+02,2.391094634773101575e+02,1.928785530466082046e-02,1.683062353551142698e-01
2.757680419921875000e+03,2.392238413492838447e+02,2.395161651522467423e+02,1.938465000397095531e-02,1.723476901777191428e-01
2.759016601562500000e+03,2.386789449055989678e+02,2.399288825443333053e+02,1.948287643953533141e-02,1.764489240732550757e-01
2.760352783203125000e+03,2.402773635299117529e+02,2.403482013466476133e+02,1.958267400587539522e-02,1.806157571606434586e-01
2.761688476562500000e+03,2.427418484157986143e+02,2.407744957329531132e+02,1.968413175607146640e-02,1.848519076600295130e-01
2.763022460937500000e+03,2.430743549488208828e+02,2.412076935581969792e+02,1.978723251965406812e-02,1.891566586553303508e-01
2.764357666015625000e+03,2.422513320357711279e+02,2.416479331379289874e+02,1.989200921562225138e-02,1.935313846086644529e-01
2.765692626953125000e+03,2.430270803946035869e+02,2.420953400390124841e+02,1.999849172879707149e-02,1.979773332965633348e-01
2.767027587890625000e+03,2.428637192337601221e+02,2.425501382581237522e+02,2.010673337022263196e-02,2.024967306071988604e-01
2.768362060546875000e+03,2.427850149649160869e+02,2.430131198158469203e+02,2.021692264021503899e-02,2.070974469665036177e-01
2.769696533203125000e+03,2.440250667995876768e+02,2.434850478799047551e+02,2.032924117213064097e-02,2.117870660852509412e-01
2.771030761718750000e+03,2.457941798457393077e+02,2.439665509490919533e+02,2.044383854822000302e-02,2.165718334491154862e-01
2.772364746093750000e+03,2.448831289785879619e+02,2.444586208551749849e+02,2.056095082371358490e-02,2.214616050373640899e-01
2.773698486328125000e+03,2.443982979103371065e+02,2.449624758705016632e+02,2.068086794653353419e-02,2.264684870028813857e-01
2.775031982421875000e+03,2.443461134168836679e+02,2.454795588402495241e+02,2.080393331277020225e-02,2.316068171120461427e-01
2.776363769531250000e+03,2.460549474645544024e+02,2.460117639151919775e+02,2.093059772891359485e-02,2.368954178218325712e-01
2.777696777343750000e+03,2.477613745795355840e+02,2.465607424213464753e+02,2.106125420934052556e-02,2.423506986036254307e-01
2.779029541015625000e+03,2.470162540011935732e+02,2.471274809579593352e+02,2.119613756394550172e-02,2.479824634403629824e-01
2.780362060546875000e+03,2.472154484501591298e+02,2.477128505029913299e+02,2.133545508484215730e-02,2.537993673691320007e-01
2.781694580078125000e+03,2.480798272026909785e+02,2.483173697063873533e+02,2.147933021033566342e-02,2.598065642913061080e-01
2.783026855468750000e+03,2.479261011194299726e+02,2.489414615146298217e+02,2.162786360137755950e-02,2.660082570887676856e-01
2.784357177734375000e+03,2.475434932002314952e+02,2.495860391929232094e+02,2.178127261441435703e-02,2.724135210132117568e-01
2.785688964843750000e+03,2.489744420934606524e+02,2.502516054287785323e+02,2.193967688870370955e-02,2.790273513449404441e-01
2.787020507812500000e+03,2.507775121618200274e+02,2.509381265780582453e+02,2.210306841696564953e-02,2.858494137571727101e-01
2.788351806640625000e+03,2.500107772262008154e+02,2.516459831860046563e+02,2.227153776868776719e-02,2.928834897843831664e-01
2.789681152343750000e+03,2.499183914749710596e+02,2.523759506977525575e+02,2.244526949924142978e-02,3.001372851398079189e-01
2.791011962890625000e+03,2.506132055211950274e+02,2.531291201782065343e+02,2.262452328127092724e-02,3.076216418971145505e-01
2.792342773437500000e+03,2.538822140163845518e+02,2.539073934290867385e+02,2.280975174218596163e-02,3.153554585418691936e-01
2.793673095703125000e+03,2.546514841715494697e+02,2.547124005300168790e+02,2.300134283973727378e-02,3.233549334168929756e-01
2.795001708984375000e+03,2.553297147397641709e+02,2.555447669390915166e+02,2.319944543249104207e-02,3.316262817919730099e-01
2.796331787109375000e+03,2.563332982946325274e+02,2.564054362646555774e+02,2.340428409853887934e-02,3.401788804430883606e-01
2.797661376953125000e+03,2.573644341362847285e+02,2.572955147584836482e+02,2.361612212498895302e-02,3.490237223580847092e-01
2.798989501953125000e+03,2.588334073667173243e+02,2.582151293161601870e+02,2.383498971289697843e-02,3.581620685171926777e-01
2.800318603515625000e+03,2.594794288917823906e+02,2.591635226975091655e+02,2.406070663965837256e-02,3.675863941125496193e-01
2.801647705078125000e+03,2.597016652425130019e+02,2.601387414078625966e+02,2.429280797497989156e-02,3.772772869781051419e-01
2.802976562500000000e+03,2.613087259928385606e+02,2.611368665114084138e+02,2.453036101502252195e-02,3.871958040678546431e-01
2.804303710937500000e+03,2.613524480749059649e+02,2.621536152247574023e+02,2.477234646049168015e-02,3.972993867284922986e-01
2.805632080078125000e+03,2.622836201985676894e+02,2.631851836155832984e+02,2.501785897829334263e-02,4.075502347206973464e-01
2.806958740234375000e+03,2.625421238651982208e+02,2.642262843480342553e+02,2.526564018638614156e-02,4.178958070044541118e-01
2.808286865234375000e+03,2.644563016538266993e+02,2.652703241672709282e+02,2.551412089497083133e-02,4.282705854292135905e-01
2.809614501953125000e+03,2.659639615659360743e+02,2.663104109634136876e+02,2.576166078696852033e-02,4.386060820775966596e-01
2.810940429687500000e+03,2.670184054904514142e+02,2.673387752446063246e+02,2.600641072903562764e-02,4.488250903574829143e-01
2.812267822265625000e+03,2.674613737883391309e+02,2.683473927410834676e+02,2.624646095087371234e-02,4.588478719109074788e-01
2.813594970703125000e+03,2.694905615912543340e+02,2.693287308590691964e+02,2.648001870070794753e-02,4.685995742370850925e-01
2.814920166015625000e+03,2.698224459047670507e+02,2.702735073043759826e+02,2.670487479935329533e-02,4.779879578029112563e-01
2.816246826171875000e+03,2.719201417145905566e+02,2.711697195626575763e+02,2.691817265722897673e-02,4.868937518443903212e-01
2.817571777343750000e+03,2.724021340829354472e+02,2.720045557759698340e+02,2.711686306157356716e-02,4.951896430302383245e-01
2.818897949218750000e+03,2.740075423629195370e+02,2.727638440487034472e+02,2.729757311166229952e-02,5.027348031333164213e-01
2.820222412109375000e+03,2.743869628906250000e+02,2.734353277903813932e+02,2.745738574798226722e-02,5.094074365974601282e-01
2.821548095703125000e+03,2.748016504358362226e+02,2.740124079940791262e+02,2.759473041174216948e-02,5.151419681127967776e-01
2.822872314453125000e+03,2.767571806731047559e+02,2.744904992649591691e+02,2.770851578234544837e-02,5.198928319312078328e-01
2.824197509765625000e+03,2.755278529414424042e+02,2.748681275001052882e+02,2.779839102438295961e-02,5.236453796735328625e-01
2.825520996093750000e+03,2.768635163483796191e+02,2.751462527834658545e+02,2.786458463712780317e-02,5.264091518362641331e-01
2.826845947265625000e+03,2.760529101336443887e+02,2.753246164166196195e+02,2.790703505054612649e-02,5.281815776948470820e-01
2.828169189453125000e+03,2.770422787136501483e+02,2.754076448843541698e+02,2.792679576475956202e-02,5.290066438846817709e-01
2.829493652343750000e+03,2.770295246265552578e+02,2.754058411356769511e+02,2.792636647390190838e-02,5.289887197667360041e-01
2.830816162109375000e+03,2.762917344835069571e+02,2.753275989720481221e+02,2.790774489654300472e-02,5.282112157901956984e-01
2.832140380859375000e+03,2.782649134883174042e+02,2.751779694733212978e+02,2.787213318597051362e-02,5.267243252842056522e-01
2.833462646484375000e+03,2.771067482277198906e+02,2.749609507297377036e+02,2.782048288471932612e-02,5.245677778640644995e-01
2.834786132812500000e+03,2.757795432761863594e+02,2.746755665092747449e+02,2.775256165028655228e-02,5.217318725674728874e-01
2.836107910156250000e+03,2.748469017876519160e+02,2.743246804580483058e+02,2.766905102834018096e-02,5.182450658703157131e-01
2.837431152343750000e+03,2.736044435854311132e+02,2.739223702657670287e+02,2.757330149866996094e-02,5.142472498617345344e-01
2.838752441406250000e+03,2.732810793276186132e+02,2.734817415049948863e+02,2.746843217790066044e-02,5.098686565587228214e-01
2.840075195312500000e+03,2.743949008517795392e+02,2.730158831476075534e+02,2.735755823170545054e-02,5.052393530147740730e-01
2.841395996093750000e+03,2.711672713668257870e+02,2.725380332009440849e+02,2.724383029608810208e-02,5.004908872708704326e-01
2.842716796875000000e+03,2.722408226860894160e+02,2.720525506719275199e+02,2.712828581148815643e-02,4.956665754248709699e-01
2.844038818359375000e+03,2.750267085322627167e+02,2.715639040622891685e+02,2.701198827802892694e-02,4.908108216407725544e-01
2.845359130859375000e+03,2.721377710413049726e+02,2.710786491118586810e+02,2.689649795696497439e-02,4.859887712769132007e-01
2.846679199218750000e+03,2.686185636167173243e+02,2.705979703017438851e+02,2.678209675392820288e-02,4.812121946976175013e-01
2.848000488281250000e+03,2.701019942672164120e+02,2.701207966458314900e+02,2.666852977501187397e-02,4.764704493551428777e-01
2.849320068359375000e+03,2.700468891285083828e+02,2.696414088794642794e+02,2.655443583943684419e-02,4.717067020689173495e-01
2.850639648437500000e+03,2.695254341408058281e+02,2.691451818580229656e+02,2.643633417354755016e-02,4.667756206092120719e-01
2.851960205078125000e+03,2.676349408185040488e+02,2.686222956487593478e+02,2.631188764057720841e-02,4.615796228488596720e-01
2.853279296875000000e+03,2.652922854953342267e+02,2.680744719412665518e+02,2.618150600138185319e-02,4.561358174725251846e-01
2.854598144531250000e+03,2.669387410481770644e+02,2.675054799833368975e+02,2.604608633416195806e-02,4.504816600541748373e-01
2.855918212890625000e+03,2.644538297299985743e+02,2.669261536647674120e+02,2.590820709671567620e-02,4.447248085624526115e-01
2.857236328125000000e+03,2.646431997793692403e+02,2.663457169121351171e+02,2.577006357677970663e-02,4.389569225228667770e-01
2.858554443359375000e+03,2.642688790780526347e+02,2.657589446849309525e+02,2.563041221855841961e-02,4.331260799334560319e-01
2.859874023437500000e+03,2.589024612991898380e+02,2.651651731848146483e+02,2.548909503853537956e-02,4.272256845317293772e-01
2.861191650390625000e+03,2.644467666060835995e+02,2.645691379697747152e+02,2.534723909602656575e-02,4.213027942592930120e-01
2.862509033203125000e+03,2.629709534821686816e+02,2.639713373102113678e+02,2.520496297902051139e-02,4.153623605029642674e-01
