wavenumber_cm-1,m2_px16_processed,meanCaF2_processed_norm
484.0,39.11533543737393,0.029035599315387416
485.0,39.835809185230374,0.030454574844432526
486.0,39.91334817267604,0.03106827478652461
487.0,38.55736274128338,0.030161821665945072
488.0,37.22867163348566,0.028313631964680053
489.0,37.548352891821835,0.027134857259155327
490.0,37.37515467580596,0.025880717960060383
491.0,37.953438554613086,0.023506885583968358
492.0,39.97151012473933,0.021930851509227106
493.0,41.800591917868886,0.021449443017121393
494.0,41.42191025260587,0.021883169937048953
495.0,41.46754810673677,0.021867309263880728
496.0,42.20464485209043,0.022787917399987274
497.0,42.23661922678086,0.022493834648660026
498.0,41.92832943118387,0.021213378564290706
499.0,42.64519236828504,0.02093547984904961
500.0,43.7854112890357,0.019834861570852878
501.0,46.01517158250857,0.018707029304170533
502.0,45.1626981929472,0.01927216398933156
503.0,43.56929940503352,0.019734374178223952
504.0,41.152921750381196,0.020863339598212557
505.0,41.31627232941707,0.021357560835729202
506.0,42.13173678258977,0.022553752265250103
507.0,42.95037833793228,0.022572047101736076
508.0,44.936311432032475,0.0222158846496335
509.0,46.99971842453165,0.021711421009881857
510.0,49.62621539211401,0.020824759939028978
511.0,53.720940974707275,0.02082407599693993
512.0,54.24052254671291,0.02242307240946248
513.0,58.49879516079556,0.022904693473531003
514.0,63.081535185437374,0.022978824330172558
515.0,73.24998595520887,0.0232678147820588
516.0,83.09763849049723,0.023452718181313413
517.0,93.71571828813163,0.023908983358073708
518.0,103.0578313590129,0.0248985680754633
519.0,104.75446340473435,0.024425656743325745
520.0,102.18240109960553,0.0249697281691043
521.0,94.54397412262875,0.02655620166877516
522.0,81.07381536515321,0.028144410037727385
523.0,65.9875608394731,0.02796122152789604
524.0,50.68757529069889,0.027573545500999563
525.0,41.464988842948785,0.027187225754116216
526.0,35.43373699614952,0.027206947598200283
527.0,32.10990988816199,0.027436119755386318
528.0,31.69437411307546,0.027912345212603957
529.0,30.891099754272027,0.027736417223896016
530.0,30.76070155466958,0.029107721490207433
531.0,29.783971915614472,0.0302191254682801
532.0,27.49522334558218,0.030550035921536083
533.0,24.191941368133758,0.03081638528636351
534.0,21.185547977813023,0.031289704302078225
535.0,21.116330660295734,0.030886785145002076
536.0,23.414876273174446,0.029942353920627034
537.0,23.071548987727212,0.02882425662170719
538.0,24.001690161290306,0.027895176368152537
539.0,23.683259522338346,0.02699425560144029
540.0,23.556662509684458,0.02586908087727876
541.0,22.303618907792853,0.02472841479920775
542.0,20.77577410266633,0.023902153228464947
543.0,19.878413391275394,0.02416377989580728
544.0,18.03583653417723,0.024008627710653308
545.0,18.29759275845591,0.02343398069513705
546.0,19.63453749877333,0.022625308861520095
547.0,20.466944940629155,0.02295961085576545
548.0,21.998600244924376,0.023417289071669577
549.0,21.53173891107464,0.023572960410142785
550.0,22.791072438378187,0.023175229605453776
551.0,24.329032173197955,0.023721184481552148
552.0,24.924289235755424,0.023413297866141557
553.0,25.292182162714308,0.02314039359292855
554.0,24.70859850654084,0.02228383437164907
555.0,24.12751314159246,0.02125529194166422
556.0,22.60177414748746,0.021172305196167706
557.0,22.75406996642323,0.020967446545944318
