wavenumber_cm-1,raw_despiked,processed
702.0,155.45559832635968,8.042290983500465
703.0,154.9283144654085,9.464467972434647
704.0,161.8498742138363,10.183205709268691
705.0,159.1911886792446,10.724076219513137
706.0,162.0661006289309,10.2706895939574
707.0,156.5451276150628,8.847078597591548
708.0,149.4001069182391,7.357205628762756
709.0,157.79306918238998,5.003286648405975
710.0,149.52833542976995,3.732629899300349
711.0,152.19936249999995,2.413871379138328
712.0,150.88192662473747,1.8826662932469844
713.0,148.92456158663867,2.1034847786514206
714.0,149.7505597484278,-0.13811823624391195
715.0,148.0946513569937,-0.818292463347575
716.0,147.5695949895616,-1.3670179500523716
717.0,149.438039832286,-0.8034343388018783
718.0,141.26138830897693,0.2500817397186381
719.0,150.60337787056352,0.4276738139527936
720.0,154.2931341719077,0.8759899506798945
721.0,152.34830462184846,1.258152993897511
722.0,149.976749478079,1.7278103209504536
723.0,146.0149373695199,2.1317488642137903
724.0,149.99861844863733,-0.23849753572210375
725.0,150.1514234800833,-1.6758577951291045
726.0,149.4292268907562,-1.6462350618257346
727.0,145.7308870292887,-1.0764725657296026
728.0,143.96712526096036,-0.3154568966569684
729.0,150.7673179916318,-0.2402498622417113
730.0,152.93155672268907,0.7376515394016394
731.0,151.37602731092448,-0.20655308014960383
732.0,150.69376050420175,0.4467833776750467
733.0,149.5369915966391,1.6745981850185672
734.0,149.5444705882348,1.0480593142591488
735.0,143.68575000000013,0.8801347103357102
736.0,160.69537815125932,2.375626820435599
737.0,156.84305882352956,3.854929441191814
738.0,148.61180672268915,4.7012516075808435
739.0,155.18913836477947,5.06141194780119
740.0,160.08905263157902,5.831831817058287
741.0,154.19970526315808,5.269846896739779
742.0,152.88035146443514,5.536772810743372
743.0,156.30928571428586,5.025306074841097
744.0,159.42645263157894,4.309761744811198
745.0,155.05302725366886,3.3456518711247156
746.0,148.41836842105266,4.381886192504766
747.0,153.4332210526319,4.537860834101991
748.0,160.53398742138324,4.3218104490064775
749.0,153.66030736842103,5.12676576174897
750.0,160.27103368420987,5.608742301348002
751.0,154.57968343815514,5.525580879393118
752.0,156.2646968421054,3.628451669243674
753.0,156.44905473684219,2.4167607686592305
754.0,149.3111894736843,2.974539173581377
755.0,153.67931932773112,3.3440890337562337
756.0,155.03168210526314,5.50781549156369
757.0,160.9412075471697,6.318692936092077
758.0,161.92785684210537,7.711278321702963
759.0,162.07927848101292,8.871885544072285
760.0,160.88686075949403,7.774820413853661
761.0,155.82651898734179,7.897888622652687
762.0,160.77527848101246,8.391875938446248
763.0,158.46158823529393,9.026731859827976
764.0,160.48099156118158,10.52120197308031
765.0,170.3785473684212,11.30663598694764
766.0,166.28169831223607,12.276249669554318
767.0,161.59594736842095,11.799782009461353
768.0,164.25572151898731,10.514142494612315
769.0,158.07846315789484,8.030299315838079
770.0,161.62285443038024,5.025457835612968
771.0,156.8999746835437,4.7156344093458245
772.0,153.8979599156114,4.96530195193759
773.0,156.8257299578058,5.116454349627844
774.0,159.16289029535878,5.86969877736351
775.0,164.22475949367103,6.332734667854339
776.0,160.65590909090903,7.399211858609732
777.0,159.53084110169465,6.921917784144966
778.0,158.65627848101275,6.953932948845733
779.0,160.3228837209301,6.258352111321585
780.0,157.98744186046534,5.375288415161975
781.0,156.59716279069775,5.566146141184078
782.0,164.58424947145897,4.049185960015279
783.0,155.30842071881577,3.9303573286275935
784.0,156.61247257383963,3.05658513845961
785.0,156.51228541226217,3.2877193610026723
786.0,152.42220974576247,4.281685415209637
787.0,164.42832769555943,4.890739965379282
788.0,157.4420932203391,5.711533914727681
789.0,164.93499154334057,7.039607799666868
790.0,165.0559323467232,9.530448653214137
